status;http;url;source;markdown;src_chars;local_chars;live_chars;local_cov;live_cov;src_img;local_img;live_img;src_yt;live_yt;issues;missing_local;missing_live;mojibake;error
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/activites/fabriquer-cartes-numeriques/a-vous/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Activites\Fabriquer cartes numeriques\A vous.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\activites\fabriquer-cartes-numeriques\a-vous.md;321;321;321;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/activites/fabriquer-cartes-numeriques/contribuer-soi-meme-elaboration-cartes-numeriques-activite/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Activites\Fabriquer cartes numeriques\Contribuer soi meme elaboration cartes numeriques Activite.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\activites\fabriquer-cartes-numeriques\contribuer-soi-meme-elaboration-cartes-numeriques-activite.md;1119;1119;1119;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/activites/fabriquer-cartes-numeriques/la-carte-du-chemin-mouret-avant-et-apres-image/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Activites\Fabriquer cartes numeriques\La carte du chemin Mouret avant et apres Image.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\activites\fabriquer-cartes-numeriques\la-carte-du-chemin-mouret-avant-et-apres-image.md;87;87;87;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/activites/fabriquer-cartes-numeriques/la-cartographie-comment-ca-marche-questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Activites\Fabriquer cartes numeriques\La cartographie comment ca marche Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\activites\fabriquer-cartes-numeriques\la-cartographie-comment-ca-marche-questions.md;317;317;317;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/activites/fabriquer-cartes-numeriques/la-cartographie-comment-ca-marche-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Activites\Fabriquer cartes numeriques\La cartographie comment ca marche Video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\activites\fabriquer-cartes-numeriques\la-cartographie-comment-ca-marche-video.md;0;27;27;1.0000;1.0000;0;0;0;1;1;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/activites/fabriquer-cartes-numeriques/le-site-umap/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Activites\Fabriquer cartes numeriques\Le site umap.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\activites\fabriquer-cartes-numeriques\le-site-umap.md;734;734;734;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/activites/fabriquer-cartes-numeriques/openstreetmap-site/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Activites\Fabriquer cartes numeriques\OpenStreetMap Site.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\activites\fabriquer-cartes-numeriques\openstreetmap-site.md;0;0;0;1.0000;1.0000;0;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/activites/fabriquer-cartes-numeriques/questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Activites\Fabriquer cartes numeriques\Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\activites\fabriquer-cartes-numeriques\questions.md;468;468;468;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/activites/fabriquer-cartes-numeriques/trois-epoques-trois-photographies/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Activites\Fabriquer cartes numeriques\Trois epoques trois photographies.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\activites\fabriquer-cartes-numeriques\trois-epoques-trois-photographies.md;366;366;366;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/activites/fabriquer-cartes-numeriques/tutoriels-pour-creer-une-carte-sur-le-site-umap/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Activites\Fabriquer cartes numeriques\Tutoriels pour creer une carte sur le site umap.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\activites\fabriquer-cartes-numeriques\tutoriels-pour-creer-une-carte-sur-le-site-umap.md;382;382;382;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/activites/fabriquer-cartes-numeriques/un-exemple-de-voyage-presente-avec-umap/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Activites\Fabriquer cartes numeriques\Un exemple de voyage presente avec Umap.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\activites\fabriquer-cartes-numeriques\un-exemple-de-voyage-presente-avec-umap.md;340;340;340;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/activites/localiser-un-voilier/d-autres-trames-a-decoder-questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Activites\Localiser un voilier\D autres trames a decoder Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\activites\localiser-un-voilier\d-autres-trames-a-decoder-questions.md;423;423;423;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/activites/localiser-un-voilier/la-norme-nmea/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Activites\Localiser un voilier\La norme NMEA.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\activites\localiser-un-voilier\la-norme-nmea.md;1161;1161;1161;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/activites/localiser-un-voilier/nmea-0183-article/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Activites\Localiser un voilier\NMEA 0183 Article.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\activites\localiser-un-voilier\nmea-0183-article.md;0;0;0;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/activites/localiser-un-voilier/trame-a-decoder-questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Activites\Localiser un voilier\Trame a decoder Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\activites\localiser-un-voilier\trame-a-decoder-questions.md;784;784;784;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/activites/se-localiser-sur-terre/avec-un-site-de-localisation-questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Activites\Se localiser sur Terre\Avec un site de localisation Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\activites\se-localiser-sur-terre\avec-un-site-de-localisation-questions.md;250;250;250;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/activites/se-localiser-sur-terre/carte-de-france/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Activites\Se localiser sur Terre\Carte de France.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\activites\se-localiser-sur-terre\carte-de-france.md;0;0;0;1.0000;1.0000;0;2;2;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/activites/se-localiser-sur-terre/la-recherche-commence-questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Activites\Se localiser sur Terre\La recherche commence Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\activites\se-localiser-sur-terre\la-recherche-commence-questions.md;411;411;411;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/activites/se-localiser-sur-terre/soyons-plus-precis-questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Activites\Se localiser sur Terre\Soyons plus precis Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\activites\se-localiser-sur-terre\soyons-plus-precis-questions.md;179;179;179;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/activites/se-localiser-sur-terre/soyons-plus-precis/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Activites\Se localiser sur Terre\Soyons plus precis.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\activites\se-localiser-sur-terre\soyons-plus-precis.md;787;787;787;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/activites/se-localiser-sur-terre/une-photo-mystere/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Activites\Se localiser sur Terre\Une photo mystere.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\activites\se-localiser-sur-terre\une-photo-mystere.md;317;317;317;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/activites/se-localiser-sur-terre/une-photographie-de-tortue-retrouvee/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Activites\Se localiser sur Terre\Une photographie de tortue retrouvee.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\activites\se-localiser-sur-terre\une-photographie-de-tortue-retrouvee.md;0;0;0;1.0000;1.0000;0;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/cours/calculs-d-itineraires/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Cours\Calculs d itineraires.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\cours\calculs-d-itineraires.md;316;316;316;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/cours/cartes-et-guidage/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Cours\Cartes et guidage.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\cours\cartes-et-guidage.md;450;450;450;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/cours/fabriquer-ou-enrichir-des-cartes-numeriques/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Cours\Fabriquer ou enrichir des cartes numeriques.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\cours\fabriquer-ou-enrichir-des-cartes-numeriques.md;850;850;850;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/cours/itineraires-et-graphes/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Cours\Itineraires et graphes.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\cours\itineraires-et-graphes.md;300;300;300;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/cours/latitude-et-longitude-schema/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Cours\Latitude et longitude Schema.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\cours\latitude-et-longitude-schema.md;0;0;0;1.0000;1.0000;0;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/cours/latitude-et-longitude/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Cours\Latitude et longitude.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\cours\latitude-et-longitude.md;1400;1400;1400;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/cours/le-principe-du-gps-les-satellites/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Cours\Le principe du GPS les satellites.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\cours\le-principe-du-gps-les-satellites.md;764;764;764;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/cours/les-donnees-de-geolocalisation-dans-les-images-exif/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Cours\Les donnees de geolocalisation dans les images EXIF.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\cours\les-donnees-de-geolocalisation-dans-les-images-exif.md;529;529;529;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/cours/les-donnees-de-geolocalisation-les-trames-nmea-0183/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Cours\Les donnees de geolocalisation les trames NMEA 0183.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\cours\les-donnees-de-geolocalisation-les-trames-nmea-0183.md;907;907;907;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/cours/principe-de-la-cartographie-moderne/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Cours\Principe de la cartographie moderne.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\cours\principe-de-la-cartographie-moderne.md;335;335;335;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/cours/processus-de-fabrication-d-une-carte-infographie/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Cours\Processus de fabrication d une carte Infographie.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\cours\processus-de-fabrication-d-une-carte-infographie.md;0;0;0;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/cours/soyez-vigilants-sur-l-acces-a-votre-localisation/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Cours\Soyez vigilants sur l acces a votre localisation.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\cours\soyez-vigilants-sur-l-acces-a-votre-localisation.md;830;830;830;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/cours/soyez-vigilants-sur-la-question-energetique/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Cours\Soyez vigilants sur la question energetique.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\cours\soyez-vigilants-sur-la-question-energetique.md;562;562;562;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/cours/utiliser-calques-et-donnees/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\Cours\Utiliser calques et donnees.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\cours\utiliser-calques-et-donnees.md;919;919;919;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/en-codant/analyser-les-donnees-vol-drone/avant-de-commencer/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\En codant\Analyser les donnees vol drone\Avant de commencer.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\en-codant\analyser-les-donnees-vol-drone\avant-de-commencer.md;381;381;381;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/en-codant/analyser-les-donnees-vol-drone/comment-calculer-la-distance-entre-deux-points-reference/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\En codant\Analyser les donnees vol drone\Comment calculer la distance entre deux points Reference.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\en-codant\analyser-les-donnees-vol-drone\comment-calculer-la-distance-entre-deux-points-reference.md;0;0;0;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/en-codant/analyser-les-donnees-vol-drone/informations-de-vol-fichier-csv/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\En codant\Analyser les donnees vol drone\Informations de vol Fichier csv.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\en-codant\analyser-les-donnees-vol-drone\informations-de-vol-fichier-csv.md;0;0;0;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/en-codant/analyser-les-donnees-vol-drone/preparation/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\En codant\Analyser les donnees vol drone\Preparation.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\en-codant\analyser-les-donnees-vol-drone\preparation.md;1743;1743;1743;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/en-codant/analyser-les-donnees-vol-drone/presentation/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\En codant\Analyser les donnees vol drone\Presentation.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\en-codant\analyser-les-donnees-vol-drone\presentation.md;530;530;530;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/en-codant/analyser-les-donnees-vol-drone/traitement-des-donnees-avec-python/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\En codant\Analyser les donnees vol drone\Traitement des donnees avec Python.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\en-codant\analyser-les-donnees-vol-drone\traitement-des-donnees-avec-python.md;1846;1846;1846;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/en-codant/analyser-les-donnees-vol-drone/vers-le-notebook-capytale-site/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\En codant\Analyser les donnees vol drone\Vers le notebook Capytale Site.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\en-codant\analyser-les-donnees-vol-drone\vers-le-notebook-capytale-site.md;0;0;0;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/en-codant/analyser-les-donnees-vol-drone/vol-du-drone-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\En codant\Analyser les donnees vol drone\Vol du drone Video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\en-codant\analyser-les-donnees-vol-drone\vol-du-drone-video.md;0;0;0;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/en-codant/decrypter-une-trame-nmea/avant-de-commencer/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\En codant\Decrypter une trame NMEA\Avant de commencer.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\en-codant\decrypter-une-trame-nmea\avant-de-commencer.md;231;231;231;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/en-codant/decrypter-une-trame-nmea/decodage-de-la-trame-nmea/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\En codant\Decrypter une trame NMEA\Decodage de la trame NMEA.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\en-codant\decrypter-une-trame-nmea\decodage-de-la-trame-nmea.md;668;668;668;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/en-codant/decrypter-une-trame-nmea/la-trame-nmea/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\En codant\Decrypter une trame NMEA\La trame NMEA.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\en-codant\decrypter-une-trame-nmea\la-trame-nmea.md;0;0;0;1.0000;1.0000;0;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/en-codant/decrypter-une-trame-nmea/preparation/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\En codant\Decrypter une trame NMEA\Preparation.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\en-codant\decrypter-une-trame-nmea\preparation.md;1095;1095;1095;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/en-codant/decrypter-une-trame-nmea/presentation/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\En codant\Decrypter une trame NMEA\Presentation.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\en-codant\decrypter-une-trame-nmea\presentation.md;459;459;459;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/en-codant/decrypter-une-trame-nmea/traitement-des-donnees-avec-python/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\En codant\Decrypter une trame NMEA\Traitement des donnees avec Python.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\en-codant\decrypter-une-trame-nmea\traitement-des-donnees-avec-python.md;731;731;731;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/localisation-cartographie-mobilite/en-codant/decrypter-une-trame-nmea/vers-le-notebook-capytale-site/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Localisation cartographie\En codant\Decrypter une trame NMEA\Vers le notebook Capytale Site.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\localisation-cartographie-mobilite\en-codant\decrypter-une-trame-nmea\vers-le-notebook-capytale-site.md;0;0;0;1.0000;1.0000;1;1;1;0;0;;;;;
