status;http;url;source;markdown;src_chars;local_chars;live_chars;local_cov;live_cov;src_img;local_img;live_img;src_yt;live_yt;issues;missing_local;missing_live;mojibake;error
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/exercices/trouver-sa-route-exercice/commande-tracert-questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Exercices\Trouver sa route Exercice\Commande tracert Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\exercices\trouver-sa-route-exercice\commande-tracert-questions.md;662;662;662;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/exercices/trouver-sa-route-exercice/emplacement-geographique-routeurs-utilises-pour-aller-inria/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Exercices\Trouver sa route Exercice\Emplacement geographique routeurs utilises pour aller inria.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\exercices\trouver-sa-route-exercice\emplacement-geographique-routeurs-utilises-pour-aller-inria.md;248;248;248;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/exercices/trouver-sa-route-exercice/les-caracteristiques-du-reseau-utilise/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Exercices\Trouver sa route Exercice\Les caracteristiques du reseau utilise.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\exercices\trouver-sa-route-exercice\les-caracteristiques-du-reseau-utilise.md;1426;1426;1426;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/exercices/trouver-sa-route-exercice/route-empruntee-pour-aller-sur-inria-avec-invite-commandes/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Exercices\Trouver sa route Exercice\Route empruntee pour aller sur inria avec invite commandes.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\exercices\trouver-sa-route-exercice\route-empruntee-pour-aller-sur-inria-avec-invite-commandes.md;154;154;154;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/exercices/trouver-sa-route-exercice/traceroute-mapper-site/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Exercices\Trouver sa route Exercice\Traceroute mapper Site.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\exercices\trouver-sa-route-exercice\traceroute-mapper-site.md;319;319;319;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/exercices/un-reseau-prive-d-entreprise-questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Exercices\Un reseau prive d entreprise Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\exercices\un-reseau-prive-d-entreprise-questions.md;427;427;427;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/exercices/un-reseau-prive-familial-questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Exercices\Un reseau prive familial Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\exercices\un-reseau-prive-familial-questions.md;429;429;429;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/prolongements/definition-d-une-blockchain/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Prolongements\Definition d une blockchain.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\prolongements\definition-d-une-blockchain.md;2079;2079;2079;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/prolongements/le-dns-cache-poisoning/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Prolongements\Le DNS cache poisoning.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\prolongements\le-dns-cache-poisoning.md;899;899;899;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/prolongements/le-dns-reflection-amplification/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Prolongements\Le DNS Reflection Amplification.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\prolongements\le-dns-reflection-amplification.md;1617;1617;1617;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/prolongements/le-dns-spoofing/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Prolongements\Le DNS spoofing.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\prolongements\le-dns-spoofing.md;1185;1185;1185;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/prolongements/les-caracteristiques-d-un-vpn/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Prolongements\Les caracteristiques d un VPN.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\prolongements\les-caracteristiques-d-un-vpn.md;2302;2302;2302;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/prolongements/les-principales-methodes-de-chiffrement/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Prolongements\Les principales methodes de chiffrement.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\prolongements\les-principales-methodes-de-chiffrement.md;2413;2413;2413;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/prolongements/les-principaux-types-de-blockchains/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Prolongements\Les principaux types de blockchains.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\prolongements\les-principaux-types-de-blockchains.md;1902;1902;1902;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/prolongements/pourquoi-utiliser-un-vpn/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Prolongements\Pourquoi utiliser un VPN.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\prolongements\pourquoi-utiliser-un-vpn.md;787;787;787;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/prolongements/qu-est-ce-que-la-cryptographie/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Prolongements\Qu est ce que la cryptographie.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\prolongements\qu-est-ce-que-la-cryptographie.md;2336;2336;2336;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/prolongements/qu-est-ce-que-le-minage/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Prolongements\Qu est ce que le minage.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\prolongements\qu-est-ce-que-le-minage.md;1991;1991;1991;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/reperes/1969-naissance-d-arpanet/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Reperes\1969 Naissance d ARPANET.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\reperes\1969-naissance-d-arpanet.md;305;305;305;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/reperes/1971-envoi-du-premier-e-mail/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Reperes\1971 Envoi du premier e mail.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\reperes\1971-envoi-du-premier-e-mail.md;584;584;584;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/reperes/1983-adoption-du-protocole-tcp-ip/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Reperes\1983 Adoption du protocole TCP IP.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\reperes\1983-adoption-du-protocole-tcp-ip.md;242;242;242;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/reperes/1989-naissance-de-la-world-wide-web/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Reperes\1989 Naissance de la World Wide Web.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\reperes\1989-naissance-de-la-world-wide-web.md;412;412;412;1.0000;1.0000;2;2;2;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/reperes/1990-lancement-du-premier-site-web-public/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Reperes\1990 Lancement du premier site web public.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\reperes\1990-lancement-du-premier-site-web-public.md;421;421;421;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/reperes/1993-introduction-des-navigateurs-web-grand-public/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Reperes\1993 Introduction des navigateurs web grand public.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\reperes\1993-introduction-des-navigateurs-web-grand-public.md;318;318;318;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/reperes/1995-lancement-d-amazon-et-ebay/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Reperes\1995 Lancement d Amazon et eBay.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\reperes\1995-lancement-d-amazon-et-ebay.md;195;195;195;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/reperes/1998-lancement-de-google/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Reperes\1998 Lancement de Google.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\reperes\1998-lancement-de-google.md;172;172;172;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/reperes/2004-entree-dans-l-ere-du-web-social/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Reperes\2004 Entree dans l ere du Web social.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\reperes\2004-entree-dans-l-ere-du-web-social.md;304;304;304;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/reperes/2007-introduction-de-l-iphone/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Reperes\2007 Introduction de l iPhone.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\reperes\2007-introduction-de-l-iphone.md;226;226;226;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/reperes/2010-entree-dans-l-ere-de-internet-des-objets-iot/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Reperes\2010 Entree dans l ere de Internet des objets IoT.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\reperes\2010-entree-dans-l-ere-de-internet-des-objets-iot.md;368;368;368;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/reperes/2021-emergence-de-la-blockchain-et-des-cryptomonnaies/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Reperes\2021 emergence de la blockchain et des cryptomonnaies.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\reperes\2021-emergence-de-la-blockchain-et-des-cryptomonnaies.md;310;310;310;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/comparer-une-image-rendu-ecran/capture-d-ecran-a-observer-de-pres-image/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Comparer une image rendu ecran\Capture d ecran a observer de pres Image.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\comparer-une-image-rendu-ecran\capture-d-ecran-a-observer-de-pres-image.md;0;0;0;1.0000;1.0000;0;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/comparer-une-image-rendu-ecran/comparer-l-image-et-son-rendu-sur-ecran/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Comparer une image rendu ecran\Comparer l image et son rendu sur ecran.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\comparer-une-image-rendu-ecran\comparer-l-image-et-son-rendu-sur-ecran.md;418;418;418;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/comparer-une-image-rendu-ecran/la-synthese-additive-article/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Comparer une image rendu ecran\La synthese additive Article.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\comparer-une-image-rendu-ecran\la-synthese-additive-article.md;4855;4855;4855;1.0000;1.0000;2;2;2;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/comparer-une-image-rendu-ecran/les-zones-a-etudier/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Comparer une image rendu ecran\Les zones a etudier.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\comparer-une-image-rendu-ecran\les-zones-a-etudier.md;478;478;478;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/comparer-une-image-rendu-ecran/regarder-une-image-de-tres-pres-pour-mieux-la-comprendre/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Comparer une image rendu ecran\Regarder une image de tres pres pour mieux la comprendre.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\comparer-une-image-rendu-ecran\regarder-une-image-de-tres-pres-pour-mieux-la-comprendre.md;291;291;291;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/comparer-une-image-rendu-ecran/un-smartphone-au-microscope-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Comparer une image rendu ecran\Un smartphone au microscope Video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\comparer-une-image-rendu-ecran\un-smartphone-au-microscope-video.md;0;0;0;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/comparer-une-image-rendu-ecran/zoomer-avec-la-souris/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Comparer une image rendu ecran\Zoomer avec la souris.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\comparer-une-image-rendu-ecran\zoomer-avec-la-souris.md;1074;1074;1074;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/comparer-une-image-rendu-ecran/zoomer-avec-un-microscope/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Comparer une image rendu ecran\Zoomer avec un microscope.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\comparer-une-image-rendu-ecran\zoomer-avec-un-microscope.md;245;245;245;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/compresser-passionnement/compressons/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Compresser passionnement\Compressons.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\compresser-passionnement\compressons.md;1952;1952;1952;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/compresser-passionnement/detail-de-la-photographie-sans-compression/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Compresser passionnement\Detail de la photographie sans compression.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\compresser-passionnement\detail-de-la-photographie-sans-compression.md;0;0;0;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/compresser-passionnement/la-compression-d-images/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Compresser passionnement\La compression d images.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\compresser-passionnement\la-compression-d-images.md;1292;1292;1292;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/compresser-passionnement/la-photographie-du-papillon-non-compressee-image/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Compresser passionnement\La photographie du papillon non compressee Image.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\compresser-passionnement\la-photographie-du-papillon-non-compressee-image.md;0;0;0;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/compresser-passionnement/telechargez-gimp-logiciel/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Compresser passionnement\Telechargez GIMP Logiciel.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\compresser-passionnement\telechargez-gimp-logiciel.md;0;0;0;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/creer-photos-pixelisees-camera/creation-de-photos-a-la-mode-game-boy-camera-exercice/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Creer photos pixelisees Camera\Creation de photos a la mode Game Boy Camera Exercice.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\creer-photos-pixelisees-camera\creation-de-photos-a-la-mode-game-boy-camera-exercice.md;330;330;330;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/creer-photos-pixelisees-camera/la-game-boy-camera/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Creer photos pixelisees Camera\La Game Boy Camera.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\creer-photos-pixelisees-camera\la-game-boy-camera.md;1321;1321;1321;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/creer-photos-pixelisees-camera/pixelisees-seduisent-toujours-artistes-bidouilleurs-article/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Creer photos pixelisees Camera\Pixelisees seduisent toujours artistes bidouilleurs Article.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\creer-photos-pixelisees-camera\pixelisees-seduisent-toujours-artistes-bidouilleurs-article.md;6537;6537;6537;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/creer-photos-pixelisees-camera/porte-de-brandebourg-image/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Creer photos pixelisees Camera\Porte de Brandebourg Image.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\creer-photos-pixelisees-camera\porte-de-brandebourg-image.md;0;0;0;1.0000;1.0000;0;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/creer-photos-pixelisees-camera/retoucher-une-photo-a-la-mode-game-boy-camera-tutoriel-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Creer photos pixelisees Camera\Retoucher une photo a la mode Game Boy Camera Tutoriel video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\creer-photos-pixelisees-camera\retoucher-une-photo-a-la-mode-game-boy-camera-tutoriel-video.md;0;0;0;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/creer-photos-pixelisees-camera/telechargez-gimp-logiciel/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Creer photos pixelisees Camera\Telechargez GIMP Logiciel.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\creer-photos-pixelisees-camera\telechargez-gimp-logiciel.md;0;0;0;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/decouvrir-determine-poids/le-format-bmp/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Decouvrir determine poids\Le format BMP.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\decouvrir-determine-poids\le-format-bmp.md;627;627;627;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/decouvrir-determine-poids/maison-taguee-image-au-format-bmp/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Decouvrir determine poids\Maison taguee Image au format BMP.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\decouvrir-determine-poids\maison-taguee-image-au-format-bmp.md;0;0;0;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/decouvrir-determine-poids/pixels-et-taille-d-une-image-exercice/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Decouvrir determine poids\Pixels et taille d une image Exercice.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\decouvrir-determine-poids\pixels-et-taille-d-une-image-exercice.md;1283;1283;1283;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/decouvrir-determine-poids/presentation-de-l-activite/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Decouvrir determine poids\Presentation de l activite.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\decouvrir-determine-poids\presentation-de-l-activite.md;335;335;335;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/les-images-en-niveaux-de-gris/chevreuil-en-nuances-de-gris-image/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Les images en niveaux de gris\Chevreuil en nuances de gris Image.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\les-images-en-niveaux-de-gris\chevreuil-en-nuances-de-gris-image.md;0;0;0;1.0000;1.0000;0;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/activites/les-images-en-niveaux-de-gris/image-noir-et-blanc-les-nuances-de-gris/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Activites\Les images en niveaux de gris\Image noir et blanc les nuances de gris.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\activites\les-images-en-niveaux-de-gris\image-noir-et-blanc-les-nuances-de-gris.md;1029;1029;1029;1.0000;1.0000;0;0;0;0;0;;;;;
