severity;category;page;detail;target
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/devinez-quelques-villes-avec-leurs-cartes-exercice/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/faites-nous-deviner-des-endroits-lointains-exercice/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/geoguessr-site/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/geoportail-site/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grande-coupole-photographie/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-10/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-11/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-12/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-13/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-14/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-15/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-16/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-17/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-18/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-19/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-2/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-20/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-21/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-22/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-23/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-24/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-25/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-26/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-27/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-3/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-4/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-5/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-6/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-7/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-8/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/grandes-localisation-exercice/sans-titre-9/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/index.html;Ressource locale absente (script@src).;../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/lac-gele-photographie/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/localisation-de-photographies-avec-les-metadonnees-exercice/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/localisation-generalites-questions/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/organiser-une-visite-pedagogique-exercice/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/ou-plus-grande-mine-lignite-europe-est-elle-situee-exercice/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/ou-vous-promenez-exercice/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/pokemon-photographie/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/quels-sont-ces-endroits-version-degres-decimaux-exercice/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/quels-sont-endroits-version-degres-minutes-secondes-exercice/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/tour-metallique-photographie/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/exercices/trames-nmea-0183/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/index.html;Ressource locale absente (script@src).;../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/ouverture-du-chapitre/index.html;Ressource locale absente (script@src).;../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/ouverture-du-chapitre/localisation-en-une-seule-frise/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/ouverture-du-chapitre/ou-suis-je-es-tu-est-ce/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/prolongements/a-san-francisco-les-taxis-roulent-sans-chauffeur-video/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/prolongements/autonomes-habitants-francisco-arreter-invasion-article/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/prolongements/deployer-reseau-taxis-teleoperes-distance-allemagne-article/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/prolongements/galileo-fonctionnement-du-gps-europe-en-video/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/prolongements/index.html;Ressource locale absente (script@src).;../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/prolongements/les-chiffres-de-galileo-infographie/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/prolongements/les-voitures-autonomes-une-mise-en-oeuvre-complexe/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/prolongements/moonlight-bringing-connectivity-to-the-moon-video-en-anglais/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/prolongements/moonlight-services-communication-navigation-exploration/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/prolongements/nasa-desire-tester-gps-sur-lune-pour-premiere-fois-article/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/prolongements/se-localiser-sur-la-lune/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/prolongements/vehicules-autonomes-fin-de-la-hype-et-retour-realite-article/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/reperes/1993-le-gps-devient-operationnel-avec-24-satellites-actifs/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/reperes/2008-iphone-connait-affiche-position-avec-ajout-capteur-gps/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/reperes/creation-google-service-cartographie-itineraires-satellite/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/reperes/creation-openstreetmap-projet-cartographie-participative/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/reperes/index.html;Ressource locale absente (script@src).;../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/reperes/integration-telephones-portable-localisation-navigation/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/reperes/lancement-geoportail-france-cartes-photographies-aeriennes/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/reperes/logiciel-keyhole-permet-explorer-terre-photos-satellitaires/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/reperes/xixe-siecle-carte-etat-major-territoire-francais-echelle-000/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;localisation-cartographie-mobilite/reperes/xxe-siecle-les-cartes-sont-numerisees-affichent-sur-ecrans/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/comparer-une-image-rendu-ecran/capture-d-ecran-a-observer-de-pres-image/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/comparer-une-image-rendu-ecran/comparer-l-image-et-son-rendu-sur-ecran/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/comparer-une-image-rendu-ecran/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/comparer-une-image-rendu-ecran/la-synthese-additive-article/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/comparer-une-image-rendu-ecran/les-zones-a-etudier/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/comparer-une-image-rendu-ecran/regarder-une-image-de-tres-pres-pour-mieux-la-comprendre/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;lien_interne_casse;photographie-numerique/activites/comparer-une-image-rendu-ecran/un-smartphone-au-microscope-video/index.html;Cible locale absente dans le site construit.;./Un smartphone au microscope Video.mp4
FAIL;ressource_absente;photographie-numerique/activites/comparer-une-image-rendu-ecran/un-smartphone-au-microscope-video/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/comparer-une-image-rendu-ecran/zoomer-avec-la-souris/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/comparer-une-image-rendu-ecran/zoomer-avec-un-microscope/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/compresser-passionnement/compressons/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;lien_interne_casse;photographie-numerique/activites/compresser-passionnement/detail-de-la-photographie-sans-compression/index.html;Cible locale absente dans le site construit.;./Detail de la photographie sans compression.tif
FAIL;ressource_absente;photographie-numerique/activites/compresser-passionnement/detail-de-la-photographie-sans-compression/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/compresser-passionnement/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/compresser-passionnement/la-compression-d-images/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;lien_interne_casse;photographie-numerique/activites/compresser-passionnement/la-photographie-du-papillon-non-compressee-image/index.html;Cible locale absente dans le site construit.;./La photographie du papillon non compressee Image.tif
FAIL;ressource_absente;photographie-numerique/activites/compresser-passionnement/la-photographie-du-papillon-non-compressee-image/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/compresser-passionnement/telechargez-gimp-logiciel/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/creer-photos-pixelisees-camera/creation-de-photos-a-la-mode-game-boy-camera-exercice/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/creer-photos-pixelisees-camera/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/creer-photos-pixelisees-camera/la-game-boy-camera/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/creer-photos-pixelisees-camera/pixelisees-seduisent-toujours-artistes-bidouilleurs-article/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/creer-photos-pixelisees-camera/porte-de-brandebourg-image/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;lien_interne_casse;photographie-numerique/activites/creer-photos-pixelisees-camera/retoucher-une-photo-a-la-mode-game-boy-camera-tutoriel-video/index.html;Cible locale absente dans le site construit.;./Retoucher une photo a la mode Game Boy Camera Tutoriel video.mp4
FAIL;ressource_absente;photographie-numerique/activites/creer-photos-pixelisees-camera/retoucher-une-photo-a-la-mode-game-boy-camera-tutoriel-video/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/creer-photos-pixelisees-camera/telechargez-gimp-logiciel/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/decouvrir-determine-poids/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/decouvrir-determine-poids/le-format-bmp/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;lien_interne_casse;photographie-numerique/activites/decouvrir-determine-poids/maison-taguee-image-au-format-bmp/index.html;Cible locale absente dans le site construit.;./Maison taguee Image au format BMP.bmp
FAIL;ressource_absente;photographie-numerique/activites/decouvrir-determine-poids/maison-taguee-image-au-format-bmp/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/decouvrir-determine-poids/pixels-et-taille-d-une-image-exercice/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/decouvrir-determine-poids/presentation-de-l-activite/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/index.html;Ressource locale absente (script@src).;../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/les-images-en-niveaux-de-gris/chevreuil-en-nuances-de-gris-image/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/les-images-en-niveaux-de-gris/image-noir-et-blanc-les-nuances-de-gris/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/les-images-en-niveaux-de-gris/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/les-images-en-niveaux-de-gris/telechargez-gimp-logiciel/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/les-metadonnees-photographie/ciel-etoile-fichier/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;lien_interne_casse;photographie-numerique/activites/les-metadonnees-photographie/comment-afficher-les-donnees-exif-tutoriel-video/index.html;Cible locale absente dans le site construit.;./Comment afficher les donnees EXIF Tutoriel video.mp4
FAIL;ressource_absente;photographie-numerique/activites/les-metadonnees-photographie/comment-afficher-les-donnees-exif-tutoriel-video/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/les-metadonnees-photographie/convertisseur-de-donnees-gps-site/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/les-metadonnees-photographie/des-informations-importantes-cachees-dans-les-fichiers-image/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/les-metadonnees-photographie/flou-de-bouge-article/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/les-metadonnees-photographie/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/les-metadonnees-photographie/la-capture-d-une-photographie/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/les-metadonnees-photographie/latitude-et-longitude/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/les-metadonnees-photographie/le-format-exif/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/les-metadonnees-photographie/les-conditions-de-prise-vue-du-ciel-etoile/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/les-metadonnees-photographie/les-metadonnees-gps/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/les-metadonnees-photographie/openstreetmap-site/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/les-metadonnees-photographie/ou-est-ce-lac-fichier/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/les-metadonnees-photographie/pose-longue-pour-ciel-etoile-exercice/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/les-metadonnees-photographie/quelle-est-cette-ville-fichier/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/les-metadonnees-photographie/quelques-images-a-localiser-exercice/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/les-metadonnees-photographie/ville-ou-village-fichier/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/photographie-avant-les-pixels/expose-sur-l-histoire-de-la-photographie/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/photographie-avant-les-pixels/grille-d-evaluation-du-grand-oral-aide/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/photographie-avant-les-pixels/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/photographie-avant-les-pixels/l-une-des-premieres-photographies/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;lien_interne_casse;photographie-numerique/activites/recadrer-ses-photos-avec-gimp/comment-changer-proportions-photographie-avec-tutoriel-video/index.html;Cible locale absente dans le site construit.;./Comment changer proportions photographie avec Tutoriel video.mp4
FAIL;ressource_absente;photographie-numerique/activites/recadrer-ses-photos-avec-gimp/comment-changer-proportions-photographie-avec-tutoriel-video/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;lien_interne_casse;photographie-numerique/activites/recadrer-ses-photos-avec-gimp/comment-recadrer-une-photographie-avec-gimp-tutoriel-video/index.html;Cible locale absente dans le site construit.;./Comment recadrer une photographie avec Gimp Tutoriel video.mp4
FAIL;ressource_absente;photographie-numerique/activites/recadrer-ses-photos-avec-gimp/comment-recadrer-une-photographie-avec-gimp-tutoriel-video/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;lien_interne_casse;photographie-numerique/activites/recadrer-ses-photos-avec-gimp/comment-redresser-une-photographie-avec-gimp-tutoriel-video/index.html;Cible locale absente dans le site construit.;./Comment redresser une photographie avec Gimp Tutoriel video.mp4
FAIL;ressource_absente;photographie-numerique/activites/recadrer-ses-photos-avec-gimp/comment-redresser-une-photographie-avec-gimp-tutoriel-video/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/recadrer-ses-photos-avec-gimp/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/recadrer-ses-photos-avec-gimp/pourquoi-recadrer-une-photo/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/recadrer-ses-photos-avec-gimp/recadrer-pour-imprimer-ou-encadrer/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/recadrer-ses-photos-avec-gimp/recadrez-vos-photographies-avec-gimp-exercice/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/recadrer-ses-photos-avec-gimp/telechargez-gimp/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/recadrer-ses-photos-avec-gimp/une-rotation-pour-redresser-une-photographie/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/zoom-sur-un-ecran/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/zoom-sur-un-ecran/observer-un-ecran-a-la-loupe/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/zoom-sur-un-ecran/un-ecran-de-television-a-la-loupe/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;lien_interne_casse;photographie-numerique/activites/zoom-sur-un-ecran/un-smartphone-au-microscope-video/index.html;Cible locale absente dans le site construit.;./Un smartphone au microscope Video.mp4
FAIL;ressource_absente;photographie-numerique/activites/zoom-sur-un-ecran/un-smartphone-au-microscope-video/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;lien_interne_casse;photographie-numerique/activites/zoom-sur-un-ecran/un-vieil-ecran-de-television-a-la-loupe-video/index.html;Cible locale absente dans le site construit.;./Un vieil ecran de television a la loupe Video.mp4
FAIL;ressource_absente;photographie-numerique/activites/zoom-sur-un-ecran/un-vieil-ecran-de-television-a-la-loupe-video/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/activites/zoom-sur-un-ecran/zoom-sur-un-ecran-questions/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/cours/capturer/appareils-photo-format-comprendre-taille-capteurs-article/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/cours/capturer/capteur-ccd-et-photosites/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/cours/capturer/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/cours/capturer/la-matrice-de-bayer-graphique/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/cours/capturer/la-matrice-de-bayer-pour-capter-les-couleurs/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/cours/capturer/le-capteur-photographique/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/cours/capturer/objectif-rayons-et-capteur-graphique/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/cours/capturer/portrait-flou-raison-une-mauvaise-mise-point-objectif-image/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/cours/capturer/principe-de-la-capture-d-images/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/cours/capturer/trois-couleurs-pour-capturer-une-image-complete/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;photographie-numerique/cours/capturer/une-scene-floue-en-raison-d-un-temps-de-pose-trop-long-image/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
WARN;ids_dupliques;photographie-numerique/cours/encoder/chaque-couleur-est-codee-sur-huit-bits/index.html;Identifiants HTML dupliqués : E1-MJMAIN-31, E1-MJMAIN-32, E1-MJMAIN-34, E1-MJMAIN-36, E1-MJMAIN-3D, E1-MJMAIN-D7;
FAIL;ressource_absente;photographie-numerique/cours/encoder/chaque-couleur-est-codee-sur-huit-bits/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
